2026-05-11 16:47:34 status half-configured libblkid1:arm64 2.41-5
2026-05-11 16:47:34 status installed libblkid1:arm64 2.41-5
2026-05-11 16:47:34 configure libstdc++6:arm64 14.2.0-19 <none>
2026-05-11 16:47:34 status unpacked libstdc++6:arm64 14.2.0-19
2026-05-11 16:47:34 status half-configured libstdc++6:arm64 14.2.0-19
2026-05-11 16:47:34 status installed libstdc++6:arm64 14.2.0-19
2026-05-11 16:47:34 configure dash:arm64 0.5.12-12 <none>
2026-05-11 16:47:34 status unpacked dash:arm64 0.5.12-12
2026-05-11 16:47:34 status half-configured dash:arm64 0.5.12-12
2026-05-11 16:47:35 status installed dash:arm64 0.5.12-12
2026-05-11 16:47:35 configure libtinfo6:arm64 6.5+20250216-2 <none>
2026-05-11 16:47:35 status unpacked libtinfo6:arm64 6.5+20250216-2
2026-05-11 16:47:35 status half-configured libtinfo6:arm64 6.5+20250216-2
2026-05-11 16:47:35 status installed libtinfo6:arm64 6.5+20250216-2
2026-05-11 16:47:35 configure bash:arm64 5.2.37-2+b8 <none>
2026-05-11 16:47:35 status unpacked bash:arm64 5.2.37-2+b8
2026-05-11 16:47:35 status half-configured bash:arm64 5.2.37-2+b8
2026-05-11 16:47:35 status installed bash:arm64 5.2.37-2+b8
2026-05-11 16:47:35 configure libzstd1:arm64 1.5.7+dfsg-1 <none>
2026-05-11 16:47:35 status unpacked libzstd1:arm64 1.5.7+dfsg-1
2026-05-11 16:47:35 status half-configured libzstd1:arm64 1.5.7+dfsg-1
2026-05-11 16:47:35 status installed libzstd1:arm64 1.5.7+dfsg-1
2026-05-11 16:47:35 configure liblzma5:arm64 5.8.1-1 <none>
2026-05-11 16:47:35 status unpacked liblzma5:arm64 5.8.1-1
2026-05-11 16:47:35 status half-configured liblzma5:arm64 5.8.1-1
2026-05-11 16:47:35 status installed liblzma5:arm64 5.8.1-1
2026-05-11 16:47:35 configure liblz4-1:arm64 1.10.0-4 <none>
2026-05-11 16:47:35 status unpacked liblz4-1:arm64 1.10.0-4
2026-05-11 16:47:35 status half-configured liblz4-1:arm64 1.10.0-4
2026-05-11 16:47:35 status installed liblz4-1:arm64 1.10.0-4
2026-05-11 16:47:35 configure libc-bin:arm64 2.41-12+deb13u2 <none>
2026-05-11 16:47:35 status unpacked libc-bin:arm64 2.41-12+deb13u2
2026-05-11 16:47:36 status half-configured libc-bin:arm64 2.41-12+deb13u2
2026-05-11 16:47:36 status installed libc-bin:arm64 2.41-12+deb13u2
2026-05-11 16:47:36 configure libsqlite3-0:arm64 3.46.1-7+deb13u1 <none>
2026-05-11 16:47:36 status triggers-pending libc-bin:arm64 2.41-12+deb13u2
2026-05-11 16:47:36 status unpacked libsqlite3-0:arm64 3.46.1-7+deb13u1
2026-05-11 16:47:36 status half-configured libsqlite3-0:arm64 3.46.1-7+deb13u1
2026-05-11 16:47:36 status installed libsqlite3-0:arm64 3.46.1-7+deb13u1
2026-05-11 16:47:36 configure ncurses-bin:arm64 6.5+20250216-2 <none>
2026-05-11 16:47:36 status unpacked ncurses-bin:arm64 6.5+20250216-2
2026-05-11 16:47:36 status half-configured ncurses-bin:arm64 6.5+20250216-2
2026-05-11 16:47:36 status installed ncurses-bin:arm64 6.5+20250216-2
2026-05-11 16:47:36 configure libacl1:arm64 2.3.2-2+b1 <none>
2026-05-11 16:47:36 status unpacked libacl1:arm64 2.3.2-2+b1
2026-05-11 16:47:36 status half-configured libacl1:arm64 2.3.2-2+b1
2026-05-11 16:47:36 status installed libacl1:arm64 2.3.2-2+b1
2026-05-11 16:47:36 configure libsmartcols1:arm64 2.41-5 <none>
2026-05-11 16:47:36 status unpacked libsmartcols1:arm64 2.41-5
2026-05-11 16:47:36 status half-configured libsmartcols1:arm64 2.41-5
2026-05-11 16:47:36 status installed libsmartcols1:arm64 2.41-5
2026-05-11 16:47:36 configure zlib1g:arm64 1:1.3.dfsg+really1.3.1-1+b1 <none>
2026-05-11 16:47:36 status unpacked zlib1g:arm64 1:1.3.dfsg+really1.3.1-1+b1
2026-05-11 16:47:36 status half-configured zlib1g:arm64 1:1.3.dfsg+really1.3.1-1+b1
2026-05-11 16:47:36 status installed zlib1g:arm64 1:1.3.dfsg+really1.3.1-1+b1
2026-05-11 16:47:36 configure libcrypt1:arm64 1:4.4.38-1 <none>
2026-05-11 16:47:36 status unpacked libcrypt1:arm64 1:4.4.38-1
2026-05-11 16:47:36 status half-configured libcrypt1:arm64 1:4.4.38-1
2026-05-11 16:47:36 status installed libcrypt1:arm64 1:4.4.38-1
2026-05-11 16:47:36 configure diffutils:arm64 1:3.10-4 <none>
2026-05-11 16:47:36 status unpacked diffutils:arm64 1:3.10-4
2026-05-11 16:47:36 status half-configured diffutils:arm64 1:3.10-4
2026-05-11 16:47:36 status installed diffutils:arm64 1:3.10-4
2026-05-11 16:47:36 configure libseccomp2:arm64 2.6.0-2 <none>
2026-05-11 16:47:36 status unpacked libseccomp2:arm64 2.6.0-2
2026-05-11 16:47:36 status half-configured libseccomp2:arm64 2.6.0-2
2026-05-11 16:47:36 status installed libseccomp2:arm64 2.6.0-2
2026-05-11 16:47:36 configure libcap2:arm64 1:2.75-10+b8 <none>
2026-05-11 16:47:36 status unpacked libcap2:arm64 1:2.75-10+b8
2026-05-11 16:47:36 status half-configured libcap2:arm64 1:2.75-10+b8
2026-05-11 16:47:36 status installed libcap2:arm64 1:2.75-10+b8
2026-05-11 16:47:36 configure perl-base:arm64 5.40.1-6 <none>
2026-05-11 16:47:36 status unpacked perl-base:arm64 5.40.1-6
2026-05-11 16:47:36 status half-configured perl-base:arm64 5.40.1-6
2026-05-11 16:47:36 status installed perl-base:arm64 5.40.1-6
2026-05-11 16:47:36 configure openssl-provider-legacy:arm64 3.5.5-1~deb13u1 <none>
2026-05-11 16:47:36 status unpacked openssl-provider-legacy:arm64 3.5.5-1~deb13u1
2026-05-11 16:47:36 status half-configured openssl-provider-legacy:arm64 3.5.5-1~deb13u1
2026-05-11 16:47:36 status installed openssl-provider-legacy:arm64 3.5.5-1~deb13u1
2026-05-11 16:47:36 configure hostname:arm64 3.25 <none>
2026-05-11 16:47:36 status unpacked hostname:arm64 3.25
2026-05-11 16:47:36 status half-configured hostname:arm64 3.25
2026-05-11 16:47:36 status installed hostname:arm64 3.25
2026-05-11 16:47:36 configure libcap-ng0:arm64 0.8.5-4+b1 <none>
2026-05-11 16:47:36 status unpacked libcap-ng0:arm64 0.8.5-4+b1
2026-05-11 16:47:36 status half-configured libcap-ng0:arm64 0.8.5-4+b1
2026-05-11 16:47:36 status installed libcap-ng0:arm64 0.8.5-4+b1
2026-05-11 16:47:36 configure libnettle8t64:arm64 3.10.1-1 <none>
2026-05-11 16:47:36 status unpacked libnettle8t64:arm64 3.10.1-1
2026-05-11 16:47:36 status half-configured libnettle8t64:arm64 3.10.1-1
2026-05-11 16:47:36 status installed libnettle8t64:arm64 3.10.1-1
2026-05-11 16:47:36 configure libgmp10:arm64 2:6.3.0+dfsg-3 <none>
2026-05-11 16:47:36 status unpacked libgmp10:arm64 2:6.3.0+dfsg-3
2026-05-11 16:47:36 status half-configured libgmp10:arm64 2:6.3.0+dfsg-3
2026-05-11 16:47:36 status installed libgmp10:arm64 2:6.3.0+dfsg-3
2026-05-11 16:47:36 configure libaudit1:arm64 1:4.0.2-2+b2 <none>
2026-05-11 16:47:36 status unpacked libaudit1:arm64 1:4.0.2-2+b2
2026-05-11 16:47:36 status half-configured libaudit1:arm64 1:4.0.2-2+b2
2026-05-11 16:47:36 status installed libaudit1:arm64 1:4.0.2-2+b2
2026-05-11 16:47:36 configure gzip:arm64 1.13-1 <none>
2026-05-11 16:47:36 status unpacked gzip:arm64 1.13-1
2026-05-11 16:47:36 status half-configured gzip:arm64 1.13-1
2026-05-11 16:47:38 status installed gzip:arm64 1.13-1
2026-05-11 16:47:38 configure libuuid1:arm64 2.41-5 <none>
2026-05-11 16:47:38 status unpacked libuuid1:arm64 2.41-5
2026-05-11 16:47:38 status half-configured libuuid1:arm64 2.41-5
2026-05-11 16:47:38 status installed libuuid1:arm64 2.41-5
2026-05-11 16:47:38 configure libsepol2:arm64 3.8.1-1 <none>
2026-05-11 16:47:38 status unpacked libsepol2:arm64 3.8.1-1
2026-05-11 16:47:38 status half-configured libsepol2:arm64 3.8.1-1
2026-05-11 16:47:38 status installed libsepol2:arm64 3.8.1-1
2026-05-11 16:47:38 configure libpcre2-8-0:arm64 10.46-1~deb13u1 <none>
2026-05-11 16:47:38 status unpacked libpcre2-8-0:arm64 10.46-1~deb13u1
2026-05-11 16:47:38 status half-configured libpcre2-8-0:arm64 10.46-1~deb13u1
2026-05-11 16:47:38 status installed libpcre2-8-0:arm64 10.46-1~deb13u1
2026-05-11 16:47:38 configure libudev1:arm64 257.9-1~deb13u1 <none>
2026-05-11 16:47:38 status unpacked libudev1:arm64 257.9-1~deb13u1
2026-05-11 16:47:38 status half-configured libudev1:arm64 257.9-1~deb13u1
2026-05-11 16:47:38 status installed libudev1:arm64 257.9-1~deb13u1
2026-05-11 16:47:38 configure libhogweed6t64:arm64 3.10.1-1 <none>
2026-05-11 16:47:38 status unpacked libhogweed6t64:arm64 3.10.1-1
2026-05-11 16:47:38 status half-configured libhogweed6t64:arm64 3.10.1-1
2026-05-11 16:47:38 status installed libhogweed6t64:arm64 3.10.1-1
2026-05-11 16:47:38 configure sqv:arm64 1.3.0-3+b2 <none>
2026-05-11 16:47:38 status unpacked sqv:arm64 1.3.0-3+b2
2026-05-11 16:47:38 status half-configured sqv:arm64 1.3.0-3+b2
2026-05-11 16:47:38 status installed sqv:arm64 1.3.0-3+b2
2026-05-11 16:47:38 configure grep:arm64 3.11-4+b1 <none>
2026-05-11 16:47:38 status unpacked grep:arm64 3.11-4+b1
2026-05-11 16:47:38 status half-configured grep:arm64 3.11-4+b1
2026-05-11 16:47:38 status installed grep:arm64 3.11-4+b1
2026-05-11 16:47:38 configure libssl3t64:arm64 3.5.5-1~deb13u1 <none>
2026-05-11 16:47:38 status unpacked libssl3t64:arm64 3.5.5-1~deb13u1
2026-05-11 16:47:38 status half-configured libssl3t64:arm64 3.5.5-1~deb13u1
2026-05-11 16:47:38 status installed libssl3t64:arm64 3.5.5-1~deb13u1
2026-05-11 16:47:38 configure liblastlog2-2:arm64 2.41-5 <none>
2026-05-11 16:47:38 status unpacked liblastlog2-2:arm64 2.41-5
2026-05-11 16:47:38 status half-configured liblastlog2-2:arm64 2.41-5
2026-05-11 16:47:38 status installed liblastlog2-2:arm64 2.41-5
2026-05-11 16:47:38 configure libsystemd0:arm64 257.9-1~deb13u1 <none>
2026-05-11 16:47:38 status unpacked libsystemd0:arm64 257.9-1~deb13u1
2026-05-11 16:47:38 status half-configured libsystemd0:arm64 257.9-1~deb13u1
2026-05-11 16:47:39 status installed libsystemd0:arm64 257.9-1~deb13u1
2026-05-11 16:47:39 configure libselinux1:arm64 3.8.1-1 <none>
2026-05-11 16:47:39 status unpacked libselinux1:arm64 3.8.1-1
2026-05-11 16:47:39 status half-configured libselinux1:arm64 3.8.1-1
2026-05-11 16:47:39 status installed libselinux1:arm64 3.8.1-1
2026-05-11 16:47:39 configure libpam0g:arm64 1.7.0-5 <none>
2026-05-11 16:47:39 status unpacked libpam0g:arm64 1.7.0-5
2026-05-11 16:47:39 status half-configured libpam0g:arm64 1.7.0-5
2026-05-11 16:47:40 status installed libpam0g:arm64 1.7.0-5
2026-05-11 16:47:40 configure sed:arm64 4.9-2+b1 <none>
2026-05-11 16:47:40 status unpacked sed:arm64 4.9-2+b1
2026-05-11 16:47:40 status half-configured sed:arm64 4.9-2+b1
2026-05-11 16:47:40 status installed sed:arm64 4.9-2+b1
2026-05-11 16:47:40 configure findutils:arm64 4.10.0-3 <none>
2026-05-11 16:47:40 status unpacked findutils:arm64 4.10.0-3
2026-05-11 16:47:40 status half-configured findutils:arm64 4.10.0-3
2026-05-11 16:47:40 status installed findutils:arm64 4.10.0-3
2026-05-11 16:47:40 configure libmount1:arm64 2.41-5 <none>
2026-05-11 16:47:40 status unpacked libmount1:arm64 2.41-5
2026-05-11 16:47:40 status half-configured libmount1:arm64 2.41-5
2026-05-11 16:47:40 status installed libmount1:arm64 2.41-5
2026-05-11 16:47:40 configure libsemanage2:arm64 3.8.1-1 <none>
2026-05-11 16:47:40 status unpacked libsemanage2:arm64 3.8.1-1
2026-05-11 16:47:40 status half-configured libsemanage2:arm64 3.8.1-1
2026-05-11 16:47:40 status installed libsemanage2:arm64 3.8.1-1
2026-05-11 16:47:40 configure libapt-pkg7.0:arm64 3.0.3 <none>
2026-05-11 16:47:40 status unpacked libapt-pkg7.0:arm64 3.0.3
2026-05-11 16:47:40 status half-configured libapt-pkg7.0:arm64 3.0.3
2026-05-11 16:47:40 status installed libapt-pkg7.0:arm64 3.0.3
2026-05-11 16:47:40 configure base-passwd:arm64 3.6.7 <none>
2026-05-11 16:47:40 status unpacked base-passwd:arm64 3.6.7
2026-05-11 16:47:40 status half-configured base-passwd:arm64 3.6.7
2026-05-11 16:47:41 status installed base-passwd:arm64 3.6.7
2026-05-11 16:47:41 configure apt:arm64 3.0.3 <none>
2026-05-11 16:47:41 status unpacked apt:arm64 3.0.3
2026-05-11 16:47:41 status half-configured apt:arm64 3.0.3
2026-05-11 16:47:44 status installed apt:arm64 3.0.3
2026-05-11 16:47:44 configure bsdutils:arm64 1:2.41-5 <none>
2026-05-11 16:47:44 status unpacked bsdutils:arm64 1:2.41-5
2026-05-11 16:47:44 status half-configured bsdutils:arm64 1:2.41-5
2026-05-11 16:47:44 status installed bsdutils:arm64 1:2.41-5
2026-05-11 16:47:44 configure tar:arm64 1.35+dfsg-3.1 <none>
2026-05-11 16:47:44 status unpacked tar:arm64 1.35+dfsg-3.1
2026-05-11 16:47:44 status half-configured tar:arm64 1.35+dfsg-3.1
2026-05-11 16:47:44 status installed tar:arm64 1.35+dfsg-3.1
2026-05-11 16:47:44 configure libpam-modules-bin:arm64 1.7.0-5 <none>
2026-05-11 16:47:44 status unpacked libpam-modules-bin:arm64 1.7.0-5
2026-05-11 16:47:44 status half-configured libpam-modules-bin:arm64 1.7.0-5
2026-05-11 16:47:44 status installed libpam-modules-bin:arm64 1.7.0-5
2026-05-11 16:47:44 configure coreutils:arm64 9.7-3 <none>
2026-05-11 16:47:44 status unpacked coreutils:arm64 9.7-3
2026-05-11 16:47:44 status half-configured coreutils:arm64 9.7-3
2026-05-11 16:47:44 status installed coreutils:arm64 9.7-3
2026-05-11 16:47:44 configure dpkg:arm64 1.22.22 <none>
2026-05-11 16:47:44 status unpacked dpkg:arm64 1.22.22
2026-05-11 16:47:44 status half-configured dpkg:arm64 1.22.22
2026-05-11 16:47:46 status installed dpkg:arm64 1.22.22
2026-05-11 16:47:46 configure mount:arm64 2.41-5 <none>
2026-05-11 16:47:46 status unpacked mount:arm64 2.41-5
2026-05-11 16:47:46 status half-configured mount:arm64 2.41-5
2026-05-11 16:47:46 status installed mount:arm64 2.41-5
2026-05-11 16:47:46 configure libpam-modules:arm64 1.7.0-5 <none>
2026-05-11 16:47:46 status unpacked libpam-modules:arm64 1.7.0-5
2026-05-11 16:47:46 status half-configured libpam-modules:arm64 1.7.0-5
2026-05-11 16:47:46 status installed libpam-modules:arm64 1.7.0-5
2026-05-11 16:47:46 configure passwd:arm64 1:4.17.4-2 <none>
2026-05-11 16:47:46 status unpacked passwd:arm64 1:4.17.4-2
2026-05-11 16:47:46 status half-configured passwd:arm64 1:4.17.4-2
2026-05-11 16:47:46 status installed passwd:arm64 1:4.17.4-2
2026-05-11 16:47:47 configure libpam-runtime:all 1.7.0-5 <none>
2026-05-11 16:47:47 status unpacked libpam-runtime:all 1.7.0-5
2026-05-11 16:47:47 status half-configured libpam-runtime:all 1.7.0-5
2026-05-11 16:47:48 status installed libpam-runtime:all 1.7.0-5
2026-05-11 16:47:48 configure login:arm64 1:4.16.0-2+really2.41-5 <none>
2026-05-11 16:47:48 status unpacked login:arm64 1:4.16.0-2+really2.41-5
2026-05-11 16:47:48 status half-configured login:arm64 1:4.16.0-2+really2.41-5
2026-05-11 16:47:48 status installed login:arm64 1:4.16.0-2+really2.41-5
2026-05-11 16:47:48 configure util-linux:arm64 2.41-5 <none>
2026-05-11 16:47:48 status unpacked util-linux:arm64 2.41-5
2026-05-11 16:47:48 status half-configured util-linux:arm64 2.41-5
2026-05-11 16:47:49 status installed util-linux:arm64 2.41-5
2026-05-11 16:47:49 trigproc libc-bin:arm64 2.41-12+deb13u2 <none>
2026-05-11 16:47:49 status half-configured libc-bin:arm64 2.41-12+deb13u2
2026-05-11 16:47:49 status installed libc-bin:arm64 2.41-12+deb13u2
